number,french_lemma,thematic,pos,english,example,example_french,word count,example_english,range_count,frequency_raw,range_pipe_frequency
4634,enchaîner,none,v,"to chain up, connect, string together",* tout semble s'enchaîner dans cette sinistre marche des événements -- everything seemed to link together in this sinister sequence of events,tout semble s'enchaîner dans cette sinistre marche des événements,9,everything seemed to link together in this sinister sequence of events,72,174,72 | 174
4637,copier,none,v,"to copy, reproduce",* j'ai copié l'article -- I copied the article,j'ai copié l'article,3,I copied the article,75,154,75 | 154
4638,inculper,Verbs – differences across registers,v,to charge,* les preuves étaient insuffisantes pour l'inculper -- the evidence was insufficient to charge him,les preuves étaient insuffisantes pour l'inculper,6,the evidence was insufficient to charge him,58,292+n,58 | 292+n
4646,harmoniser,none,v,"to harmonize, harmonize with",* il harmonise les règles -- he reconciled the rules,il harmonise les règles,4,he reconciled the rules,72,173,72 | 173
4648,rouvrir,none,v,to reopen,"* quant aux écoles militaires, elles étaient rouvertes sans délai -- the military schools were reopened without delay","quant aux écoles militaires, elles étaient rouvertes sans délai",9,the military schools were reopened without delay,68,206,68 | 206
4656,venger,none,v,"to avenge, take revenge",* tu t'es vengé. réjouis-toi avant d'oublier -- you got your revenge. enjoy it before you forget,tu t'es vengé. réjouis-toi avant d'oublier,6,you got your revenge. enjoy it before you forget,65,230,65 | 230
4663,obséder,none,v,"to obsess, haunt",* je ne suis pas obsédée du tout par la réussite -- I'm not at all obsessed by success,je ne suis pas obsédée du tout par la réussite,10,I'm not at all obsessed by success,73,167,73 | 167
4673,réconcilier,none,v,to reconcile,* la mère et le fils se réconcilient -- mother and son reconciled,la mère et le fils se réconcilient,7,mother and son reconciled,75,150,75 | 150
4676,emmerder,Verbs – differences across registers,v,"to bug, bother",* je serais bien emmerdé si tu attrapais une pneumonie -- I would be pissed off if you catch a cold,je serais bien emmerdé si tu attrapais une pneumonie,9,I would be pissed off if you catch a cold,52,341-n +s,52 | 341-n +s
4682,brouiller,Verbs – differences across registers,v,"to mix-up, confuse, scramble",* le récit des confessions brouille tout -- the written confession muddles up everything,le récit des confessions brouille tout,6,the written confession muddles up everything,66,216+l,66 | 216+l
4686,hanter,none,v,to haunt,* tu hantes mes rêves -- you haunt my dreams,tu hantes mes rêves,4,you haunt my dreams,74,153,74 | 153
4689,lasser,none,v,"to tire, weary, grow weary",* je ne veux pas lasser le public -- I don't want to make the public weary,je ne veux pas lasser le public,7,I don't want to make the public weary,67,209+l,67 | 209+l
4690,influer,none,v,"to influence, have an influence on","* chaque vie, influe sur les autres -- each life influences others","chaque vie, influe sur les autres",6,each life influences others,74,154,74 | 154
4693,stopper,none,v,"to stop, halt",* vous pourriez me stopper avec un seul mot -- you could stop me with one single word,vous pourriez me stopper avec un seul mot,8,you could stop me with one single word,72,169,72 | 169
4702,supplier,none,v,"to beg, implore","* je t'en supplie, ne pars pas -- I beg you, don't leave","je t'en supplie, ne pars pas",6,"I beg you, don't leave",60,268-n,60 | 268-n
4704,camoufler,none,v,"to cover up, conceal, camouflage",* certaines araignées changent leurs couleurs pour se camoufler -- some spiders change colours as camouflage,certaines araignées changent leurs couleurs pour se camoufler,8,some spiders change colours as camouflage,84,89,84 | 89
4708,figer,Verbs – differences across registers,v,"to clot, coagulate, congeal, set",* le pauvre animal resta figé sur place -- the poor animal remained frozen in its tracks,le pauvre animal resta figé sur place,7,the poor animal remained frozen in its tracks,62,249+l,62 | 249+l
4717,escompter,none,v,to discount; to expect,* cela n'a pas eu les résultats escomptés -- that didn't have the expected results,cela n'a pas eu les résultats escomptés,7,that didn't have the expected results,58,281+n,58 | 281+n
4724,épanouir,none,v,"to bloom, blossom",* elle est très vivante et s'épanouit de plus en plus -- she's very lively and is blossoming more and more,elle est très vivante et s'épanouit de plus en plus,10,she's very lively and is blossoming more and more,75,149,75 | 149
4725,minimiser,none,v,"to minimize, play down",* il tend donc à minimiser le problème -- so he tends to minimize the problem,il tend donc à minimiser le problème,7,so he tends to minimize the problem,73,160,73 | 160
4730,murmurer,Verbs – differences across registers,v,to murmur,* elle a murmuré dans mon oreille -- she mumbled into my ear,elle a murmuré dans mon oreille,6,she mumbled into my ear,50,355+l -n -s,50 | 355+l -n -s
4732,décerner,none,v,"to award, give, issue","* en science, on ne décerne pas de distinction pour les redécouvertes -- in science nobody receives a prize for rediscovering something","en science, on ne décerne pas de distinction pour les redécouvertes",11,in science nobody receives a prize for rediscovering something,71,173,71 | 173
4733,replacer,none,v,"to replace, put back",* il replaça le paquet dans sa poche -- he returned the package to his pocket,il replaça le paquet dans sa poche,7,he returned the package to his pocket,81,106,81 | 106
4734,vêtir,Verbs – differences across registers,v,"to clothe, dress, put on","* c'était un vieil homme, vêtu bourgeoisement -- he was an old man, dressed simply","c'était un vieil homme, vêtu bourgeoisement",6,"he was an old man, dressed simply",59,270+l -s,59 | 270+l -s
4738,enchanter,none,v,"to delight, enchant, rejoice","* mais il est enchanté de me voir, hein? -- he's sure delighted to see me, eh?","mais il est enchanté de me voir, hein?",8,"he's sure delighted to see me, eh?",57,286-n,57 | 286-n
4744,taxer,none,v,to tax,* il est injuste de le taxer de caprice -- it's injust to tax indiscriminately,il est injuste de le taxer de caprice,8,it's injust to tax indiscriminately,71,171,71 | 171
4753,dévouer,none,v,"to devote, sacrifice oneself",* elle se dévoua à la gloire de son ami -- she devoted herself to the glory of her friend,elle se dévoua à la gloire de son ami,9,she devoted herself to the glory of her friend,69,190,69 | 190
4754,hâter,Verbs – differences across registers,v,"to quicken, hasten",* hâte-toi de revenir -- hurry back,hâte-toi de revenir,3,hurry back,65,215+l,65 | 215+l
4757,boucher,none,"nm,v","butcher; to fill in, get clogged up",* il faudra sans doute boucher des trous -- it will of course be necessary to plug the holes,il faudra sans doute boucher des trous,7,it will of course be necessary to plug the holes,67,206,67 | 206
4766,exiler,none,v,to exile,* il se lamentait d'être exilé -- he rued at being exiled,il se lamentait d'être exilé,5,he rued at being exiled,71,171,71 | 171
4771,droguer,none,v,"to drug, take drugs",* je me suis déjà drogué -- I was already high on drugs,je me suis déjà drogué,5,I was already high on drugs,80,111,80 | 111
4772,connecter,none,v,"to connect, go on-line",* tous les pays sont connectés à Internet -- all countries are connected to the Internet,tous les pays sont connectés à Internet,7,all countries are connected to the Internet,50,352-l +n -s,50 | 352-l +n -s
4777,intimider,none,v,to intimidate,* il essayait de m'intimider -- he tried to intimidate me,il essayait de m'intimider,4,he tried to intimidate me,72,162,72 | 162
4779,forger,none,v,"to forge, contrive, make up",* il nous faut forger des concepts inconcevables -- we need to invent inconceivable concepts,il nous faut forger des concepts inconcevables,7,we need to invent inconceivable concepts,73,157,73 | 157
4780,périr,none,v,to perish,* je périrais sans toi -- I would perish without you,je périrais sans toi,4,I would perish without you,70,179,70 | 179
4791,réprimer,none,v,"to suppress, repress",* vous réprimez ce que vous ressentez -- you're repressing what you feel,vous réprimez ce que vous ressentez,6,you're repressing what you feel,74,150,74 | 150
4796,rémunérer,none,v,"to remunerate, pay",* il était rémunéré par une excellente nourriture -- he was paid with excellent food,il était rémunéré par une excellente nourriture,7,he was paid with excellent food,68,192,68 | 192
4797,fasciner,none,v,to fascinate,* c'est un sujet qui me fascine -- it's a subject that fascinates me,c'est un sujet qui me fascine,6,it's a subject that fascinates me,64,225,64 | 225
4801,décharger,none,v,to unload,* aidez Grégoire à décharger le van -- help Grégoire unload the van,aidez Grégoire à décharger le van,6,help Grégoire unload the van,75,139,75 | 139
4802,excéder,none,v,to exceed,"* le total ne peut excéder 55 000 francs -- the total cannot exceed 55,000 francs",le total ne peut excéder 55 000 francs,8,"the total cannot exceed 55,000 francs",73,156,73 | 156
4803,blâmer,none,v,"to blame, reprimand",* il cherche quelqu'un d'autre à blâmer -- he's looking for someone else to blame,il cherche quelqu'un d'autre à blâmer,6,he's looking for someone else to blame,68,189-n,68 | 189-n
4810,concéder,none,v,"to grant, concede",* le dollar a concédé une partie du terrain gagné -- the dollar lost some of the ground it had gained,le dollar a concédé une partie du terrain gagné,9,the dollar lost some of the ground it had gained,70,172,70 | 172
4811,retrancher,none,v,"to deduct, remove; to entrench",* son air passif la retranchait du monde -- his passive attitude removed him from the rest of the world,son air passif la retranchait du monde,7,his passive attitude removed him from the rest of the world,72,160,72 | 160
4812,renfermer,none,v,"to contain, shut, lock, enclose","* c'est un homme renfermé et primitif, mais profondément loyal -- he's an uncommunicative, primitive man but deeply loyal","c'est un homme renfermé et primitif, mais profondément loyal",9,"he's an uncommunicative, primitive man but deeply loyal",62,234,62 | 234
4824,inaugurer,none,v,"to unveil, open",* il inaugura les fêtes célébrant le centenaire de la Révolution -- he opened the Revolution Centennial celebrations,il inaugura les fêtes célébrant le centenaire de la Révolution,10,he opened the Revolution Centennial celebrations,70,175,70 | 175
4837,maltraiter,none,v,"to manhandle, ill-treat, misuse, slight",* vous me forcez vraiment à vous maltraiter -- you're really forcing me to mistreat you,vous me forcez vraiment à vous maltraiter,7,you're really forcing me to mistreat you,84,82,84 | 82
4847,réitérer,none,v,"to reiterate, repeat",* il a réitéré sa demande aujourd'hui -- he reiterated his request today,il a réitéré sa demande aujourd'hui,6,he reiterated his request today,67,195,67 | 195
