number,french_lemma,thematic,pos,english,chinese_explanation,example,example_french,word count,example_english,range_count,frequency_raw,range_pipe_frequency,gender,lemma_article,plural_form,plural_type
3791,boutique,none,nf,shop,商店,"* les émeutiers pillèrent les boutiques, les maisons, les ateliers -- the rioters looted shops, houses, workshops","les émeutiers pillèrent les boutiques, les maisons, les ateliers",9,"the rioters looted shops, houses, workshops",71,261,71 | 261,f,la,boutiques,regular -s
3794,autoroute,Transportation,nf,"motorway, highway, freeway",motorway；highway；freeway,* de nombreuses autoroutes ont dû être fermées -- many highways had to be closed,de nombreuses autoroutes ont dû être fermées,7,many highways had to be closed,66,325,66 | 325,f,l’,autoroutes,regular -s
3795,maternité,none,nf,"maternity, motherhood",maternity；motherhood,* j'ai pris un congé maternité -- I took maternity leave,j'ai pris un congé maternité,5,I took maternity leave,84,129,84 | 129,f,la,maternités,regular -s
3797,différend,none,nm,"disagreement, controversy",分歧；争议,* nous venons de régler le différend qui nous opposait -- we have just resolved the disagreement that separated us,nous venons de régler le différend qui nous opposait,9,we have just resolved the disagreement that separated us,65,338,65 | 338,m,le,différends,regular -s
3799,comté,none,nm,"county, earldom",county；earldom,* c'est un des plus beaux comtés au Canada -- it's one of the most beautiful counties in Canada,c'est un des plus beaux comtés au Canada,8,it's one of the most beautiful counties in Canada,62,373+s,62 | 373+s,m,le,comtés,regular -s
3801,quota,none,nm,quota,quota,* il ne peut justifier une hausse des quotas de phoques -- he can't justify raising the seal quota,il ne peut justifier une hausse des quotas de phoques,10,he can't justify raising the seal quota,65,334-l,65 | 334-l,m,le,quotas,regular -s
3805,assistant,none,nm,assistant,assistant,* j'ai demandé à être assistant stagiaire -- I asked to be an intern,j'ai demandé à être assistant stagiaire,6,I asked to be an intern,75,221,75 | 221,m,l’,assistants,regular -s
3806,portion,none,nf,"portion, share",部分；份额；分享,* les pannes ont frappé de larges portions du sud de Moscou -- blackouts hit large portions of southern Moscow,les pannes ont frappé de larges portions du sud de Moscou,11,blackouts hit large portions of southern Moscow,83,141,83 | 141,f,la,portions,regular -s
3807,allocation,none,nf,"allocation, granting, allotment, allowance",分配；granting；allotment；allowance,* il dirigeait l'allocation des ressources -- he directed the allocation of resources,il dirigeait l'allocation des ressources,5,he directed the allocation of resources,70,275,70 | 275,f,l’,allocations,regular -s
3808,spéculation,none,nf,speculation,speculation,* la fièvre de la spéculation a produit les mariages d'argent -- speculation madness led to money marriages,la fièvre de la spéculation a produit les mariages d'argent,10,speculation madness led to money marriages,72,251,72 | 251,f,la,spéculations,regular -s
3812,dix-sept,none,"det,nmi",seventeen,seventeen,* la ville brûla pendant dix-sept jours -- the city burned for seventeen days,la ville brûla pendant dix-sept jours,6,the city burned for seventeen days,59,408,59 | 408,m,le,dix-sept,number noun / usually invariable
3814,chauffeur,none,nm,"driver, chauffeur",司机；chauffeur,* le chauffeur du véhicule n'a pas été identifié -- the driver of the vehicle has not been identified,le chauffeur du véhicule n'a pas été identifié,8,the driver of the vehicle has not been identified,68,294,68 | 294,m,le,chauffeurs,regular -s
3815,prospérité,none,nf,prosperity,prosperity,* la société japonaise a connu une grande prospérité -- Japanese society enjoyed great prosperity,la société japonaise a connu une grande prospérité,8,Japanese society enjoyed great prosperity,72,252,72 | 252,f,la,prospérités,regular -s
3816,ambiguïté,none,nf,ambiguity,ambiguity,* cette affirmation cache encore bien des ambiguïtés -- this assertion still hides several ambiguities,cette affirmation cache encore bien des ambiguïtés,7,this assertion still hides several ambiguities,77,198,77 | 198,f,l’,ambiguïtés,regular -s
3820,cou,Body,nm,neck,脖子,* elle nouait ses bras à mon cou -- she wrapped her arms around my neck,elle nouait ses bras à mon cou,7,she wrapped her arms around my neck,58,420+l,58 | 420+l,m,le,cous,regular -s
3821,invention,none,nf,invention,发明,* le calendrier est une invention humaine -- the calendar is a human invention,le calendrier est une invention humaine,6,the calendar is a human invention,71,265,71 | 265,f,l’,inventions,regular -s
3822,boucle,none,nf,"loop, buckle, curl",loop；buckle；curl,* ils sont si mignons avec leurs boucles blondes -- they are so cute with their blond curls,ils sont si mignons avec leurs boucles blondes,8,they are so cute with their blond curls,64,338,64 | 338,f,la,boucles,regular -s
3827,carton,Materials,nm,"cardboard, card, score",cardboard；卡片；分数,* il y a une petite boîte de carton où vous trouverez un carnet de timbres -- there is a little cardboard box where you will find a book of stamps,il y a une petite boîte de carton où vous trouverez un carnet de timbres,15,there is a little cardboard box where you will find a book of stamps,69,288,69 | 288,m,le,cartons,regular -s
3829,pitié,none,nf,"pity, mercy",pity；mercy,* enfin le ciel eut pitié de cette mère malheureuse -- finally heaven had pity on this unhappy mother,enfin le ciel eut pitié de cette mère malheureuse,9,finally heaven had pity on this unhappy mother,56,445+l -n,56 | 445+l -n,f,la,pitiés,regular -s
3830,complexité,none,nf,complexity,complexity,* le livre explore la complexité de la société de l'information -- the book explores the complexity of the information society,le livre explore la complexité de la société de l'information,10,the book explores the complexity of the information society,69,282,69 | 282,f,la,complexités,regular -s
3832,noyau,none,nm,"core, nucleus, pit",core；nucleus；坑,* il recracha le noyau d'une olive -- he spat out an olive pit,il recracha le noyau d'une olive,6,he spat out an olive pit,67,305,67 | 305,m,le,noyaux,regular -x
3836,audition,none,nf,"hearing, examination, audition",听证会；听力；考试；检查；audition,* on a assisté aux auditions -- we attended the hearings,on a assisté aux auditions,5,we attended the hearings,72,250,72 | 250,f,l’,auditions,regular -s
3837,comptabilité,none,nf,"accountancy, accounting, book-keeping",accountancy；accounting；书keeping,* il a fait beaucoup de travail en comptabilité -- he worked extensively in accounting,il a fait beaucoup de travail en comptabilité,8,he worked extensively in accounting,77,195,77 | 195,f,la,comptabilités,regular -s
3839,trône,none,nm,throne,throne,* nous sommes des auxiliaires du trône pontifical -- we are assistants to the pontifical throne,nous sommes des auxiliaires du trône pontifical,7,we are assistants to the pontifical throne,64,343,64 | 343,m,le,trônes,regular -s
3841,saut,Sports,nm,"jump, leap",jump；跳跃,* il a fait le grand saut -- he made the big leap,il a fait le grand saut,6,he made the big leap,75,216,75 | 216,m,le,sauts,regular -s
3842,amende,none,nf,fine,好的；精细,* il devra payer l'amende -- he'll have to pay the fine,il devra payer l'amende,4,he'll have to pay the fine,67,307,67 | 307,f,l’,amendes,regular -s
3844,programmation,Nouns – differences across registers,nf,programming,programming,* c'est trois heures de programmation par jour en direct -- it's three hours of live daily programming,c'est trois heures de programmation par jour en direct,9,it's three hours of live daily programming,50,522-l +s,50 | 522-l +s,f,la,programmations,regular -s
3846,justification,none,nf,"justification, proof",justification；证明,* on ne saurait trouver de justification au terrorisme -- there's no justification for terrorism,on ne saurait trouver de justification au terrorisme,8,there's no justification for terrorism,76,210,76 | 210,f,la,justifications,regular -s
3847,conservation,none,nf,"preservation, preserving, retention",preservation；preserving；retention,* quelles mesures de conservation peuvent être prises -- what conservation measures can be taken,quelles mesures de conservation peuvent être prises,7,what conservation measures can be taken,65,324+s,65 | 324+s,f,la,conservations,regular -s
3848,transit,Nouns – differences across registers,nm,transit,transit,* le fric est en transit. bouge pas -- the loot is on its way. don't move,le fric est en transit. bouge pas,7,the loot is on its way. don't move,45,602-l +n -s,45 | 602-l +n -s,m,le,transits,regular -s
3850,galerie,none,nf,gallery,画廊；展廊,* il y a toute une galerie de personnages -- there's a whole range of personalities,il y a toute une galerie de personnages,8,there's a whole range of personalities,74,228,74 | 228,f,la,galeries,regular -s
3851,aménagement,none,nm,"development, planning, fitting, adjustment",发展；规划；fitting；调整,"* alors, on a fait des aménagements -- so, we made some adjustments","alors, on a fait des aménagements",6,"so, we made some adjustments",70,267,70 | 267,m,l’,aménagements,regular -s
3852,manifestant,none,nm,"protester, demonstrator",protester；demonstrator,* les manifestants ont fait monter la pression -- the protesters increased the pressure,les manifestants ont fait monter la pression,7,the protesters increased the pressure,51,507-l +n -s,51 | 507-l +n -s,m,le,manifestants,regular -s
3853,char,none,nm,tank,水箱；坦克,* j'entends vaguement les chars qui s'approchent -- I barely hear the tanks as they approach,j'entends vaguement les chars qui s'approchent,6,I barely hear the tanks as they approach,66,307,66 | 307,m,le,chars,regular -s
3854,criminalité,none,nf,crime,犯罪,* la prévention de la criminalité devrait être notre objectif final -- crime prevention should be our ultimate goal,la prévention de la criminalité devrait être notre objectif final,10,crime prevention should be our ultimate goal,57,418-l +s,57 | 418-l +s,f,la,criminalités,regular -s
3856,masque,none,nm,mask,mask,* je voudrais voir le visage derrière ce masque -- I would like to see the face behind that mask,je voudrais voir le visage derrière ce masque,8,I would like to see the face behind that mask,71,257,71 | 257,m,le,masques,regular -s
3858,festival,none,nm,festival,节日,* j'étais dans un festival de musique -- I was in a music festival,j'étais dans un festival de musique,6,I was in a music festival,57,417+s,57 | 417+s,m,le,festivals,exception -al→s
3861,franchise,none,nf,"frankness, exemption, duty-free, franchise, deductible",frankness；exemption；职责自由；免费；franchise；deductible,* vous parlez avec une grande franchise -- you speak very frankly,vous parlez avec une grande franchise,6,you speak very frankly,77,192,77 | 192,f,la,franchises,regular -s
3867,tennis,Sports,nmi,tennis,tennis,* la télévision retransmettait un match de tennis -- the television rebroadcast a tennis match,la télévision retransmettait un match de tennis,7,the television rebroadcast a tennis match,54,465,54 | 465,m,le,tennis,unchanged ending s/x/z
3868,avenue,none,nf,avenue,avenue,* ils empruntèrent d'abord une grande avenue -- first they took a broad street,ils empruntèrent d'abord une grande avenue,6,first they took a broad street,73,236,73 | 236,f,l’,avenues,regular -s
3869,vengeance,none,nf,revenge,复仇,* le désir de vengeance est bon pour la santé -- the desire for revenge is healthy,le désir de vengeance est bon pour la santé,9,the desire for revenge is healthy,76,199,76 | 199,f,la,vengeances,regular -s
3873,réduit,none,nm,"reduced, scaled-down, cut-down, tiny room, hideout",缩小版；缩小版；缩减版；tiny房间；藏身处,* nous avions une équipe très réduite -- we had a team that had been greatly reduced,nous avions une équipe très réduite,6,we had a team that had been greatly reduced,80,169,80 | 169,m,le,réduits,regular -s
3877,rapprochement,none,nm,"bringing together, coming closer, parallel",靠近；聚合；靠近；相似；平行,* nous cherchons un rapprochement entre les deux extrêmes -- we're seeking a consensus between the two extremes,nous cherchons un rapprochement entre les deux extrêmes,8,we're seeking a consensus between the two extremes,67,298,67 | 298,m,le,rapprochements,regular -s
